Date,Project_ID,Project_Name,Planned_Progress,Actual_Progress,Progress_Variance
2025-10-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,31.98,20.55,-11.43
2025-11-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,34.89,22.26,-12.63
2025-12-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,37.79,26.44,-11.35
2026-01-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,40.7,28.35,-12.35
2026-02-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,43.61,28.9,-14.71
2026-03-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,46.52,31.02,-15.5
2026-04-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,49.42,32.27,-17.15
2026-05-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,52.33,33.62,-18.71
2026-06-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,55.24,35.66,-19.58
2026-07-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,58.15,38.8,-19.35
2026-08-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,61.05,41.0,-20.05
2026-09-01,JED-PROJ-018,Corniche Al Bawadi Mobility Improvement,63.96,52.98,-10.98
2025-03-08,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,0.0,1.04,1.04
2025-04-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,4.06,3.07,-0.99
2025-05-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,8.11,9.07,0.96
2025-06-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,12.17,12.04,-0.13
2025-07-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,16.23,18.36,2.13
2025-08-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,20.28,22.51,2.23
2025-09-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,24.34,28.66,4.32
2025-10-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,28.4,31.27,2.87
2025-11-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,32.45,34.98,2.53
2025-12-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,36.51,39.61,3.1
2026-01-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,40.57,46.39,5.82
2026-02-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,44.62,50.41,5.79
2026-03-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,48.68,53.1,4.42
2026-04-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,52.74,57.58,4.84
2026-05-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,56.79,64.35,7.56
2026-06-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,60.85,66.63,5.78
2026-07-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,64.91,73.87,8.96
2026-08-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,68.96,78.0,9.04
2026-09-01,JED-PROJ-019,Airport District Al Naeem Traffic Flow Optimization,73.02,77.41,4.39
2024-02-14,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,0.0,0.0,0.0
2024-03-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,3.23,4.98,1.75
2024-04-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,6.45,6.0,-0.45
2024-05-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,9.68,9.21,-0.47
2024-06-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,12.9,14.03,1.13
2024-07-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,16.13,17.74,1.61
2024-08-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,19.35,21.1,1.75
2024-09-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,22.58,23.49,0.91
2024-10-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,25.81,25.36,-0.45
2024-11-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,29.03,27.53,-1.5
2024-12-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,32.26,33.26,1.0
2025-01-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,35.48,35.69,0.21
2025-02-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,38.71,38.44,-0.27
2025-03-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,41.94,43.4,1.46
2025-04-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,45.16,43.76,-1.4
2025-05-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,48.39,48.36,-0.03
2025-06-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,51.61,49.85,-1.76
2025-07-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,54.84,54.73,-0.11
2025-08-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,58.06,56.47,-1.59
2025-09-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,61.29,59.92,-1.37
2025-10-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,64.52,63.14,-1.38
2025-11-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,67.74,68.28,0.54
2025-12-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,70.97,71.85,0.88
2026-01-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,74.19,74.49,0.3
2026-02-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,77.42,79.08,1.66
2026-03-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,80.65,80.19,-0.46
2026-04-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,83.87,83.1,-0.77
2026-05-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,87.1,88.42,1.32
2026-06-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,90.32,89.33,-0.99
2026-07-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,93.55,95.22,1.67
2026-08-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,96.77,95.22,-1.55
2026-09-01,JED-PROJ-020,Obhur Al Waha Traffic Flow Optimization,100.0,100.0,0.0
2025-06-11,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,0.0,0.0,0.0
2025-07-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,3.1,5.56,2.46
2025-08-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,6.2,8.41,2.21
2025-09-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,9.3,14.24,4.94
2025-10-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,12.39,15.08,2.69
2025-11-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,15.49,20.97,5.48
2025-12-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,18.59,26.62,8.03
2026-01-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,21.69,29.17,7.48
2026-02-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,24.79,33.7,8.91
2026-03-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,27.89,38.1,10.21
2026-04-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,30.99,41.38,10.39
2026-05-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,34.09,46.16,12.07
2026-06-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,37.18,50.16,12.98
2026-07-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,40.28,55.45,15.17
2026-08-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,43.38,56.53,13.15
2026-09-01,JED-PROJ-021,Al Balad Al Samer Bridge Rehabilitation,46.48,54.4,7.92
2024-06-11,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,0.0,1.62,1.62
2024-07-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,2.67,2.05,-0.62
2024-08-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,5.34,2.05,-3.29
2024-09-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,8.0,2.37,-5.63
2024-10-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,10.67,2.37,-8.3
2024-11-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,13.34,2.37,-10.97
2024-12-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,16.01,3.74,-12.27
2025-01-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,18.68,3.98,-14.7
2025-02-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,21.35,5.46,-15.89
2025-03-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,24.01,5.46,-18.55
2025-04-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,26.68,8.15,-18.53
2025-05-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,29.35,8.84,-20.51
2025-06-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,32.02,8.84,-23.18
2025-07-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,34.69,8.84,-25.85
2025-08-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,37.35,8.84,-28.51
2025-09-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,40.02,10.8,-29.22
2025-10-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,42.69,10.98,-31.71
2025-11-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,45.36,10.98,-34.38
2025-12-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,48.03,13.08,-34.95
2026-01-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,50.69,13.41,-37.28
2026-02-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,53.36,14.51,-38.85
2026-03-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,56.03,14.51,-41.52
2026-04-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,58.7,14.59,-44.11
2026-05-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,61.37,14.59,-46.78
2026-06-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,64.04,17.02,-47.02
2026-07-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,66.7,17.43,-49.27
2026-08-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,69.37,17.43,-51.94
2026-09-01,JED-PROJ-022,King Abdulaziz Road Al Ruwais Mobility Improvement,72.04,44.72,-27.32
2023-10-15,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,0.0,0.0,0.0
2023-11-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,2.83,2.5,-0.33
2023-12-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,5.66,4.52,-1.14
2024-01-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,8.49,4.52,-3.97
2024-02-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,11.31,5.87,-5.44
2024-03-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,14.14,6.49,-7.65
2024-04-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,16.97,9.99,-6.98
2024-05-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,19.8,10.91,-8.89
2024-06-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,22.63,12.28,-10.35
2024-07-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,25.46,12.33,-13.13
2024-08-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,28.29,13.52,-14.77
2024-09-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,31.11,14.4,-16.71
2024-10-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,33.94,15.0,-18.94
2024-11-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,36.77,19.29,-17.48
2024-12-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,39.6,20.49,-19.11
2025-01-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,42.43,22.54,-19.89
2025-02-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,45.26,23.91,-21.35
2025-03-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,48.09,23.91,-24.18
2025-04-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,50.91,25.86,-25.05
2025-05-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,53.74,27.88,-25.86
2025-06-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,56.57,28.92,-27.65
2025-07-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,59.4,28.92,-30.48
2025-08-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,62.23,30.24,-31.99
2025-09-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,65.06,30.47,-34.59
2025-10-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,67.89,34.82,-33.07
2025-11-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,70.71,34.95,-35.76
2025-12-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,73.54,34.98,-38.56
2026-01-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,76.37,37.96,-38.41
2026-02-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,79.2,39.15,-40.05
2026-03-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,82.03,39.59,-42.44
2026-04-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,84.86,40.09,-44.77
2026-05-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,87.69,43.49,-44.2
2026-06-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,90.51,44.32,-46.19
2026-07-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,93.34,46.61,-46.73
2026-08-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,96.17,47.09,-49.08
2026-09-01,JED-PROJ-023,Prince Majed Corridor Al Aziziyah Intersection Upgrade,99.0,73.7,-25.3
2026-12-23,JED-PROJ-024,Haramain Gateway Al Faisaliyah Corridor Enhancement,0.0,0.0,0.0
2022-06-27,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,0.0,1.36,1.36
2022-07-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,2.78,2.43,-0.35
2022-08-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,5.56,4.24,-1.32
2022-09-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,8.33,6.64,-1.69
2022-10-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,11.11,12.03,0.92
2022-11-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,13.89,14.32,0.43
2022-12-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,16.67,17.4,0.73
2023-01-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,19.44,18.41,-1.03
2023-02-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,22.22,20.91,-1.31
2023-03-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,25.0,23.25,-1.75
2023-04-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,27.78,27.24,-0.54
2023-05-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,30.56,30.88,0.32
2023-06-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,33.33,32.95,-0.38
2023-07-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,36.11,35.89,-0.22
2023-08-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,38.89,40.34,1.45
2023-09-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,41.67,41.12,-0.55
2023-10-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,44.44,44.49,0.05
2023-11-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,47.22,48.24,1.02
2023-12-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,50.0,49.63,-0.37
2024-01-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,52.78,53.22,0.44
2024-02-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,55.56,56.86,1.3
2024-03-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,58.33,59.95,1.62
2024-04-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,61.11,59.95,-1.16
2024-05-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,63.89,65.42,1.53
2024-06-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,66.67,66.64,-0.03
2024-07-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,69.44,68.57,-0.87
2024-08-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,72.22,72.08,-0.14
2024-09-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,75.0,76.73,1.73
2024-10-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,77.78,77.75,-0.03
2024-11-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,80.56,79.94,-0.62
2024-12-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,83.33,83.81,0.48
2025-01-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,86.11,85.18,-0.93
2025-02-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,88.89,87.36,-1.53
2025-03-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,91.67,90.33,-1.34
2025-04-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,94.44,93.11,-1.33
2025-05-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,97.22,95.97,-1.25
2025-06-01,JED-PROJ-025,Northern Jeddah Al Marwah Bridge Rehabilitation,100.0,100.0,0.0
2025-10-22,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,0.0,0.51,0.51
2025-11-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,4.68,1.63,-3.05
2025-12-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,9.36,5.0,-4.36
2026-01-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,14.04,9.75,-4.29
2026-02-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,18.72,11.01,-7.71
2026-03-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,23.4,14.48,-8.92
2026-04-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,28.07,15.47,-12.6
2026-05-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,32.75,18.32,-14.43
2026-06-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,37.43,20.55,-16.88
2026-07-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,42.11,23.79,-18.32
2026-08-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,46.79,26.96,-19.83
2026-09-01,JED-PROJ-026,Southern Jeddah Al Balad Transport Link Upgrade,51.47,41.0,-10.47
2025-06-26,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,0.0,0.0,0.0
2025-07-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,2.98,1.14,-1.84
2025-08-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,5.95,4.86,-1.09
2025-09-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,8.93,6.45,-2.48
2025-10-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,11.91,9.52,-2.39
2025-11-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,14.88,12.52,-2.36
2025-12-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,17.86,15.7,-2.16
2026-01-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,20.84,15.86,-4.98
2026-02-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,23.81,21.09,-2.72
2026-03-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,26.79,22.98,-3.81
2026-04-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,29.77,23.51,-6.26
2026-05-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,32.74,28.87,-3.87
2026-06-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,35.72,31.54,-4.18
2026-07-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,38.7,31.54,-7.16
2026-08-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,41.67,34.22,-7.45
2026-09-01,JED-PROJ-027,Eastern Jeddah Al Khalidiyah Mobility Improvement,44.65,41.09,-3.56
2023-09-12,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,0.0,0.89,0.89
2023-10-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,4.35,3.21,-1.14
2023-11-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,8.7,7.65,-1.05
2023-12-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,13.04,12.58,-0.46
2024-01-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,17.39,17.34,-0.05
2024-02-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,21.74,22.16,0.42
2024-03-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,26.09,25.62,-0.47
2024-04-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,30.43,30.3,-0.13
2024-05-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,34.78,35.67,0.89
2024-06-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,39.13,37.46,-1.67
2024-07-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,43.48,42.59,-0.89
2024-08-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,47.83,48.59,0.76
2024-09-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,52.17,53.6,1.43
2024-10-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,56.52,56.56,0.04
2024-11-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,60.87,60.99,0.12
2024-12-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,65.22,63.8,-1.42
2025-01-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,69.57,69.38,-0.19
2025-02-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,73.91,74.03,0.12
2025-03-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,78.26,77.33,-0.93
2025-04-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,82.61,81.78,-0.83
2025-05-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,86.96,86.51,-0.45
2025-06-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,91.3,89.58,-1.72
2025-07-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,95.65,95.01,-0.64
2025-08-01,JED-PROJ-028,Western Jeddah Al Rawdah Access Road Development,100.0,100.0,0.0
2024-06-26,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,0.0,0.0,0.0
2024-07-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,5.56,4.19,-1.37
2024-08-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,11.11,12.52,1.41
2024-09-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,16.67,17.0,0.33
2024-10-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,22.22,22.87,0.65
2024-11-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,27.78,28.82,1.04
2024-12-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,33.33,33.33,0.0
2025-01-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,38.89,37.4,-1.49
2025-02-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,44.44,44.58,0.14
2025-03-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,50.0,50.31,0.31
2025-04-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,55.56,56.44,0.88
2025-05-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,61.11,60.87,-0.24
2025-06-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,66.67,65.33,-1.34
2025-07-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,72.22,71.44,-0.78
2025-08-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,77.78,77.28,-0.5
2025-09-01,JED-PROJ-029,Central Jeddah Mishrifah Traffic Flow Optimization,83.33,83.86,0.53
